Orig,Route String,Dest,Hours1,Hours2,Hours3,Type,Area,Altitude,Aircraft,Direction,Seq,DCNTR,ACNTR
WHALE,WHALE  PORTI,PORTI,,,,NAR,N135A: DIRECT,,,EASTBOUND,1,,
WHALE,WHALE GAYBL PORTI,PORTI,,,,NAR,N137A,,,EASTBOUND,2,,
WHALE,WHALE NANSO RAFIN,RAFIN,,,,NAR,N49C,,,EASTBOUND,1,,
WHALE,WHALE GAYBL NANSO RAFIN,RAFIN,,,,NAR,N51D,,,EASTBOUND,2,,
WHALE,WHALE ACK Q430 RIFLE Q167 ZJAAY TAQLE2 RDU,RDU,,,,NAR,,,,WESTBOUND,1,,ZDC
WHALE,WHALE  RELIC,RELIC,,,,NAR,N105D: DIRECT,,,EASTBOUND,1,,
WHALE,WHALE GAYBL RELIC,RELIC,,,,NAR,N107D,,,EASTBOUND,2,,
WHALE,WHALE BOS BAF Q406 BWZ J6 HVQ Q68 YOCKY LEDDL1 SDF,SDF,,,,NAR,,,,WESTBOUND,1,,ZID
WHALE,WHALE  SUPRY,SUPRY,,,,NAR,N75A: DIRECT,,,EASTBOUND,1,,
WHALE,WHALE GAYBL SUPRY,SUPRY,,,,NAR,N77A,,,EASTBOUND,2,,
WHALE,WHALE COPLY BOS NELIE T212 TRESA SWF,SWF,,,,NAR,,,,WESTBOUND,1,,ZNY
WHALE,WHALE COPLY BOS BAF MOBBS SAGES V489 COATE TEB,TEB,,,,NAR,,,,WESTBOUND,1,,ZNY
WHALE,WHALE ACK Q430 COPES Q75 TEUFL BAAMF DADES2 TPA,TPA,,,,NAR,,,,WESTBOUND,1,,ZMA
WHALE,WHALE LARIE Q220 RIFLE Q439 DRIFT T416 CYN WRI,WRI,,,,NAR,,,,WESTBOUND,1,,ZNY
WHITE,WHITE Q409 GUILD,GUILD,,,,HSD,,,,S BND,1,,
WHP,WHP VNY V186 PDZ AJO,AJO,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ AJO,AJO,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 BAYJY V363 DANAH SXC AVX,AVX,,,,TEC,BUR VNY WHP TO AVX,PQ50,,BURP16,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V21 SXC AVX,AVX,,,,TEC,BUR VNY WHP TO AVX,JM90,,BURP17,2,ZLA,ZLA
WHP,WHP VNY V186 BAYJY V363 DANAH SXC AVX,AVX,,,,TEC,BUR VNY WHP TO AVX (LAXE),JM50,,BURP18,3,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM CCB,CCB,,,,TEC,BUR VNY WHP TO CCB,JM70PQ50,,BURP7,1,ZLA,ZLA
WHP,WHP FIM CMA,CMA,,,,TEC,BUR VNY WHP TO OXR CMA NTD,JMPQ40,,BURP38,1,ZLA,ZLA
WHP,WHP VNY V186 PDZ CNO,CNO,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ CNO,CNO,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 OCN CRQ,CRQ,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB,PQ70,,BURP26,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 OCN CRQ,CRQ,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB,J110M90,,BURP27,2,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 OCN CRQ,CRQ,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB (LAXE),JM70,,BURP28,3,ZLA,ZLA
WHP,WHP VNY V186 PDZ EMT,EMT,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ EMT,EMT,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 PDZ PDZ092/015 JESEX F70,F70,,,,TEC,BUR VNY WHP TO F70,PQ50,,BURP14,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ JESEX F70,F70,,,,TEC,BUR VNY WHP TO F70,JM70,,BURP15,2,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI FUL,FUL,,,,TEC,BUR VNY WHP TO FUL SLI TOA (LAXE),JM50,,BURP22,1,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI FUL,FUL,,,,TEC,BUR VNY WHP TO LGB FUL SLI TOA,PQ50,,BURP19,2,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI FUL,FUL,,,,TEC,BUR VNY WHP TO LGB SNA FUL SLI TOA,JM90,,BURP21,3,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI HHR,HHR,,,,TEC,BUR VNY WHP TO HHR (RWY25),PQ50,,BURP1,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V394 SLI HHR,HHR,,,,TEC,BUR VNY WHP TO HHR,JM70,,BURP2,2,ZLA,ZLA
WHP,WHP VNY V186 ELMOO HHR,HHR,,,,TEC,BUR VNY WHP TO HHR (LAXE),JMPQ50,,BURP3,3,ZLA,ZLA
WHP,WHP VNY V186 NIKKL HUMAN HMT,HMT,,,,TEC,BUR VNY WHP TO HMT,PQ50,,BURP10,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ HUMAN HMT,HMT,,,,TEC,BUR VNY WHP TO HMT,JM70,,BURP11,2,ZLA,ZLA
WHP,WHP VNY V186 PDZ L65,L65,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ L65,L65,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 PURMS LAX,LAX,,,,TEC,BUR VNY WHP TO LAX,JMPQ50,,BURP4,5,ZLA,ZLA
WHP,WHP VNY SMO LAX,LAX,,,,TEC,BUR VNY WHP TO LAX (LAXE),JM50PQ40,,BURP5,6,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI LGB,LGB,,,,TEC,BUR VNY WHP TO LGB FUL SLI TOA,PQ50,,BURP19,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI LGB,LGB,,,,TEC,BUR VNY WHP TO LGB SNA FUL SLI TOA,JM90,,BURP21,2,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI LGB,LGB,,,,TEC,BUR VNY WHP TO LGB (LAXE),M50,,BURP24,3,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI LGB,LGB,,,,TEC,BUR VNY WHP TO LGB (LAXE),J50,,BURP25,4,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB MYF,MYF,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,PQ90,,BURP29,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI ALBAS CARDI MZB MYF,MYF,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,J110,,BURP30B,2,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB MYF,MYF,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE (LAXE),J110M90,,BURP31,3,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 KELPS MZB MYF,MYF,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,M90,,BURP30A,4,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 OCN NFG,NFG,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB,PQ70,,BURP26,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 OCN NFG,NFG,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB,J110M90,,BURP27,2,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 OCN NFG,NFG,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB (LAXE),JM70,,BURP28,3,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 OCN NKX,NKX,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB,PQ70,,BURP26,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 OCN NKX,NKX,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB,J110M90,,BURP27,2,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 OCN NKX,NKX,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB (LAXE),JM70,,BURP28,3,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB NRS,NRS,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,PQ90,,BURP29,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI ALBAS CARDI MZB NRS,NRS,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,J110,,BURP30B,2,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB NRS,NRS,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE (LAXE),J110M90,,BURP31,3,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 KELPS MZB NRS,NRS,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,M90,,BURP30A,4,ZLA,ZLA
WHP,WHP FIM NTD,NTD,,,,TEC,BUR VNY WHP TO OXR CMA NTD,JMPQ40,,BURP38,1,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB NZY,NZY,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,PQ90,,BURP29,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI ALBAS CARDI MZB NZY,NZY,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,J110,,BURP30B,2,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB NZY,NZY,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE (LAXE),J110M90,,BURP31,3,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 KELPS MZB NZY,NZY,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,M90,,BURP30A,4,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 OCN OKB,OKB,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB,PQ70,,BURP26,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 OCN OKB,OKB,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB,J110M90,,BURP27,2,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 OCN OKB,OKB,,,,TEC,BUR VNY WHP TO CRQ NFG NKX OKB (LAXE),JM70,,BURP28,3,ZLA,ZLA
WHP,WHP VNY V186 PDZ ONT,ONT,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ ONT,ONT,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP FIM OXR,OXR,,,,TEC,BUR VNY WHP TO OXR CMA NTD,JMPQ40,,BURP38,1,ZLA,ZLA
WHP,WHP VNY V186 PDZ POC,POC,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ POC,POC,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 PDZ RAL,RAL,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ RAL,RAL,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 PDZ REI,REI,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ REI,REI,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,
WHP,WHP VNY V186 PDZ RIR,RIR,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ RIR,RIR,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 PDZ RIV,RIV,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ RIV,RIV,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V208 JLI RNM,RNM,,,,TEC,BUR VNY WHP TO RNM,PQ70,,BURP35,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 OCN V208 JLI RNM,RNM,,,,TEC,BUR VNY WHP TO RNM,JM90,,BURP36,2,ZLA,ZLA
WHP,WHP VNY V186 ROBNN V458 JLI RNM,RNM,,,,TEC,BUR VNY WHP TO RNM (LAXE),JM70,,BURP37,3,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB SAN,SAN,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,PQ90,,BURP29,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI ALBAS CARDI MZB SAN,SAN,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,J110,,BURP30B,2,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB SAN,SAN,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE (LAXE),J110M90,,BURP31,3,ZLA,ZLA
WHP,WHP VNY V186 BAYJY V363 DANAH V165 SARGS SAN,SAN,,,,TEC,BUR VNY WHP TO SAN (SANE),PQ50,,BURP32,4,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V165 SARGS SAN,SAN,,,,TEC,BUR VNY WHP TO SAN (SANE),J110M90,,BURP33,5,ZLA,ZLA
WHP,WHP V186 POM164 V25 REDIN V165 SARGS SAN,SAN,,,,TEC,BUR VNY WHP TO SAN (SANE) (LAXE),JM70,,BURP34,6,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 KELPS MZB SAN,SAN,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,M90,,BURP30A,7,ZLA,ZLA
WHP,WHP FIM V186 DEANO V27 KWANG SBA,SBA,,,,TEC,BUR VNY WHP TO SBA,JMPQ60,,BURP39,1,ZLA,ZLA
WHP,WHP VNY V186 PDZ SBD,SBD,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,PQ50,,BURP8,1,ZLA,ZLA
WHP,WHP VNY V186 ITSME V264 POM V197 PDZ SBD,SBD,,,,TEC,BUR VNY WHP TO CNO EMT REI L65 AJO ONT POC RAL RIR RIV SBD,JM70,,BURP9,2,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB SDM,SDM,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,PQ90,,BURP29,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI ALBAS CARDI MZB SDM,SDM,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,J110,,BURP30B,2,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB SDM,SDM,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE (LAXE),J110M90,,BURP31,3,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 KELPS MZB SDM,SDM,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,M90,,BURP30A,4,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB SEE,SEE,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,PQ90,,BURP29,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI ALBAS CARDI MZB SEE,SEE,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,J110,,BURP30B,2,ZLA,ZLA
WHP,WHP VNY V186 HAILE V66 MZB SEE,SEE,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE (LAXE),J110M90,,BURP31,3,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI V23 KELPS MZB SEE,SEE,,,,TEC,BUR VNY WHP TO MYF NRS NZY SAN SDM SEE,M90,,BURP30A,4,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI SLI,SLI,,,,TEC,BUR VNY WHP TO FUL SLI TOA (LAXE),JM50,,BURP22,1,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI SLI,SLI,,,,TEC,BUR VNY WHP TO LGB FUL SLI TOA,PQ50,,BURP19,2,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI SLI,SLI,,,,TEC,BUR VNY WHP TO LGB SNA FUL SLI TOA,JM90,,BURP21,3,ZLA,ZLA
WHP,WHP VNY V186 DARTS SMO,SMO,,,,TEC,BUR VNY WHP TO SMO,JMPQ50,,BURP6,1,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI SNA,SNA,,,,TEC,BUR VNY WHP TO LGB SNA FUL SLI TOA,JM90,,BURP21,1,ZLA,ZLA
WHP,WHP VNY V186 BAYJY V363 POXKU V8 SLI SNA,SNA,,,,TEC,BUR VNY WHP TO SNA,PQ50,,BURP20,2,ZLA,ZLA
WHP,WHP VNY V186 BAYJY V363 POXKU V8 SLI SNA,SNA,,,,TEC,BUR VNY WHP TO SNA (LAXE),JM50,,BURP23,3,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI TOA,TOA,,,,TEC,BUR VNY WHP TO FUL SLI TOA (LAXE),JM50,,BURP22,1,ZLA,ZLA
WHP,WHP VNY V186 ADAMM V394 SLI TOA,TOA,,,,TEC,BUR VNY WHP TO LGB FUL SLI TOA,PQ50,,BURP19,2,ZLA,ZLA
WHP,WHP TWINE V518 KIMMO V459 SLI TOA,TOA,,,,TEC,BUR VNY WHP TO LGB SNA FUL SLI TOA,JM90,,BURP21,3,ZLA,ZLA
WJF,WJF PMD PMD240 LYNXX VNY329 VNY BUR,BUR,,,,TEC,EDW L00 MHV PMD WJF TO BUR VNY,JMPQ80,,EDWP4,1,ZLA,ZLA
WJF,WJF PMD V386 FIM CMA,CMA,,,,TEC,EDW L00 MHV PMD WJF TO CMA OXR NTD,JMPQ80,,EDWP6,1,ZLA,ZLA
WJF,WJF PMD V386 VAZCU V23 LAX V25 ALBAS SLI FUL,FUL,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA (LAXE),MPQ80,,EDWP3,1,ZLA,ZLA
WJF,WJF PMD V201 BERRI V459 SLI FUL,FUL,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA,JMPQ90,,EDWP2,2,ZLA,ZLA
WJF,WJF PMD V518 KIMMO V459 DARTS V186 ADAMM V394 HHR,HHR,,,,TEC,EDW L00 MHV PMD WJF TO HHR (RWY25),JMPQ80,,EDWP1,1,ZLA,ZLA
WJF,WJF PMD V386 VAZCU V23 LAX V25 ALBAS SLI LGB,LGB,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA (LAXE),MPQ80,,EDWP3,1,ZLA,ZLA
WJF,WJF PMD V201 BERRI V459 SLI LGB,LGB,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA,JMPQ90,,EDWP2,2,ZLA,ZLA
WJF,WJF PMD V386 FIM NTD,NTD,,,,TEC,EDW L00 MHV PMD WJF TO CMA OXR NTD,JMPQ80,,EDWP6,1,ZLA,ZLA
WJF,WJF PMD V386 FIM OXR,OXR,,,,TEC,EDW L00 MHV PMD WJF TO CMA OXR NTD,JMPQ80,,EDWP6,1,ZLA,ZLA
WJF,WJF PMD V386 VAZCU V23 LAX V25 ALBAS SLI SLI,SLI,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA (LAXE),MPQ80,,EDWP3,1,ZLA,ZLA
WJF,WJF PMD V201 BERRI V459 SLI SLI,SLI,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA,JMPQ90,,EDWP2,2,ZLA,ZLA
WJF,WJF PMD V518 KIMMO V459A DARTS SMO,SMO,,,,TEC,EDW L00 MHV PMD WJF TO SMO,JMPQ80,,EDWP5,1,ZLA,ZLA
WJF,WJF PMD V386 VAZCU V23 LAX V25 ALBAS SLI SNA,SNA,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA (LAXE),MPQ80,,EDWP3,1,ZLA,ZLA
WJF,WJF PMD V201 BERRI V459 SLI SNA,SNA,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA,JMPQ90,,EDWP2,2,ZLA,ZLA
WJF,WJF PMD V386 VAZCU V23 LAX V25 ALBAS SLI TOA,TOA,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA (LAXE),MPQ80,,EDWP3,1,ZLA,ZLA
WJF,WJF PMD V201 BERRI V459 SLI TOA,TOA,,,,TEC,EDW L00 MHV PMD WJF TO FUL LGB SLI SNA TOA,JMPQ90,,EDWP2,2,ZLA,ZLA
WJF,WJF PMD PMD240 LYNXX VNY329 VNY VNY,VNY,,,,TEC,EDW L00 MHV PMD WJF TO BUR VNY,JMPQ80,,EDWP4,1,ZLA,ZLA
WOLFO,WOLFO AR18 FLRDA,FLRDA,,,,HSD,WATER,,,N BND,1,,
WRI,WRI DIXIE T315 EEGOR MAD CARLD V188 GON T216 NEWBE T300 DEEPO ACK,ACK,,,,TEC,,7000,SINGLE ENGINE ONLY,,1,ZNY,ZBW
WRI,WRI DIXIE T315 ACY ACY,ACY,,,,TEC,,4000,,,1,ZNY,ZDC
WRI,WRI DIXIE T315 ACY ACY,ACY,,,,TEC,,4000,,,2,ZNY,ZDC
WRI,WRI DIXIE T224 JIIMS ACY,ACY,,,,TEC,OVERFLIGHTS ONLY,4000,,,3,ZNY,ZDC
WRI,WRI CYN T303 CRESI ACY,ACY,,,,TEC,OVERFLIGHTS ONLY,,,,4,ZNY,ZDC
WRI,WRI DIXIE T315 EEGOR BDL,BDL,,,,TEC,,7000,SINGLE ENGINE ONLY,,1,ZNY,ZBW
WRI,WRI CYN T303 LEEAH DOV,DOV,,,,TEC,,6000,,,1,ZNY,ZDC
WRI,WRI DIXIE T438 RBV V249 METRO EWR,EWR,,,,TEC,,5000,SINGLE ENGINE ONLY,,2,ZNY,ZNY
WRI,WRI DIXIE T438 RBV V249 METRO EWR,EWR,,,,TEC,TO NEWARK SATS ONLY,4000,,,3,ZNY,ZNY
WRI,WRI DIXIE T438 RBV V249 METRO EWR,EWR,,,,TEC,TO NEWARK ONLY,6000,TURBOPROPS AND JETS,,5,ZNY,ZNY
WRI,WRI DIXIE T315 HFD HFD,HFD,,,,TEC,,7000,SINGLE ENGINE ONLY,,1,ZNY,ZBW
WRI,WRI DIXIE T438 RBV V249 SAX V39 BREZY HPN,HPN,,,,TEC,,4000,PROPS ONLY,,1,ZNY,ZNY
WRI,WRI DIXIE T315 HFD V167 PVD T393 GAILS HYA,HYA,,,,TEC,,7000,SINGLE ENGINE ONLY,,1,ZNY,ZBW
WRI,WRI DIXIE T315 EEGOR ISP,ISP,,,,TEC,,5000,SINGLE ENGINE ONLY,,1,ZNY,ZNY
WRI,WRI V184 ZIGGI JFK210 JFK CCC ISP,ISP,,,,TEC,N/A BTN 1400-2100 LCL,5000,NO SINGLE ENGINE,,2,ZNY,ZNY
WRI,WRI DIXIE JFK,JFK,,,,TEC,,5000,SINGLE ENGINE ONLY,,1,ZNY,ZNY
WRI,WRI RBV T438 ZIGGI JFK,JFK,,,,TEC,,5000,JETS/MULTIENGINE PROPS,,4,ZNY,ZNY
WRI,WRI RBV V123 PROUD LGA,LGA,,,,TEC,,4000,PROPS ONLY,,1,ZNY,ZNY
WRI,WRI RBV V123 PROUD LGA,LGA,,,,TEC,,4000,PROPS/JETS,,2,ZNY,ZNY
WRI,WRI DIXIE T315 EEGOR CARLD V188 GON V374 MVY MVY,MVY,,,,TEC,,7000,SINGLE ENGINE ONLY,,1,ZNY,ZBW
WRI,WRI CYN V312 OOD PHL,PHL,,,,TEC,,4000,PROPS ONLY,,1,ZNY,ZNY
WRI,WRI CYN V312 OOD PHL,PHL,,,,TEC,,5000,JETS ONLY,,2,ZNY,ZNY
WRI,WRI RBV T438 ARD PNE,PNE,,,,TEC,,4000,,,1,ZNY,ZNY
WRI,WRI DIXIE T315 EEGOR CARLD V188 GON PVD,PVD,,,,TEC,,7000,SINGLE ENGINE ONLY,,1,ZNY,ZBW
WRI,WRI CYN T303 TRPOD SBY,SBY,,,,TEC,,6000,,,1,ZNY,ZDC
X51,X51 FLMGO2 WAPOM RIDES2 MCO,MCO,,,,H,,,,,1,ZMA,ZJX
XNA,XNA EOS SGF STL WWSHR TEESY J146 ETG MIP4 LGA,LGA,,,,H,,,,,1,ZME,ZNY
XNA,XNA EOS SGF WELTS TRTLL6 ORD,ORD,,,,H,,,,,1,ZME,ZAU
XNA,XNA EOS SGF WELTS SHAIN2 ORD,ORD,,,,H,,,,,2,ZME,ZAU
XNA,XNA SGF BAYLI BDF9 ORD,ORD,,,,H,,,,,3,ZME,ZAU
YBC,YBC CATOG CYMX,CYMX,,,,NAR,,,,WESTBOUND,1,CZU,CZU
YBC,YBC DEBUS OMBRE1 CYUL,CYUL,,,,NAR,,,,WESTBOUND,1,CZU,CZU
YBC,YBC POLTY IMEBA1 CYYZ,CYYZ,,,,NAR,,,,WESTBOUND,1,CZU,CZY
YBC,YBC YUC KENLU BOBTA TPGUN2 DTW,DTW,,,,NAR,,,,WESTBOUND,1,CZU,ZOB
YBC,YBC YUC KAPUX HOCKE FNT WYNDE2 ORD,ORD,,,,NAR,,,,WESTBOUND,1,CZU,ZAU
YBC,YBC ROSVO ECK GIJ RBS AARCH2 STL,STL,,,,NAR,,,,WESTBOUND,1,CZU,ZKC
